,geoid,dest_type,distance,time
60549,7019810,health_services,1916,1
60550,7019800,health_services,3593,1
60551,7019801,health_services,1741,1
60552,7019802,health_services,1400,1
60553,7019803,health_services,1733,1
60554,7019804,health_services,1725,1
60555,7019805,health_services,1783,1
60556,7019806,health_services,1506,1
60557,7019807,health_services,2347,1
60558,7019808,health_services,1815,1
60559,7019809,health_services,2213,1
60560,7021385,health_services,972,1
60561,7019811,health_services,2346,1
60562,7019812,health_services,2390,1
60563,7019813,health_services,2513,1
60564,7019814,health_services,2687,1
60565,7019816,health_services,1138,1
60566,7019817,health_services,1017,1
60567,7019818,health_services,1224,1
60568,7019819,health_services,855,1
60569,7019820,health_services,840,1
60570,7019821,health_services,801,1
60571,7019822,health_services,1416,1
60572,7019823,health_services,838,1
60573,7019836,health_services,850,1
60574,7020138,health_services,674,2
60575,7019824,health_services,704,1
60576,7019825,health_services,684,1
60577,7019826,health_services,291,1
60578,7019827,health_services,558,1
60579,7019828,health_services,681,1
60580,7019829,health_services,765,1
60581,7019830,health_services,710,1
60582,7019831,health_services,2115,1
60583,7019832,health_services,2103,1
60584,7019833,health_services,1621,1
60585,7019834,health_services,1890,1
60586,7019835,health_services,2048,1
60587,7019837,health_services,2102,1
60588,7019838,health_services,1506,1
60589,7019839,health_services,2673,1
60590,7019840,health_services,867,1
60591,7019841,health_services,1061,1
60592,7019842,health_services,1358,1
60593,7019843,health_services,986,1
60594,7019844,health_services,1112,1
60595,7019845,health_services,1072,1
60596,7019846,health_services,1384,1
60597,7019847,health_services,1510,1
60598,7019848,health_services,1604,1
60599,7019849,health_services,1525,1
60600,7019850,health_services,1552,1
60601,7019852,health_services,1527,1
60602,7019853,health_services,1710,1
60603,7019854,health_services,1622,1
60604,7019855,health_services,1583,1
60605,7019856,health_services,1365,1
60606,7019857,health_services,1419,1
60607,7019858,health_services,1291,1
60608,7019859,health_services,1248,1
60609,7019860,health_services,1325,1
60610,7019861,health_services,1250,1
60611,7019862,health_services,907,1
60612,7019863,health_services,1360,1
60613,7019864,health_services,958,1
60614,7019865,health_services,1269,1
60615,7019901,health_services,2373,1
60616,7019866,health_services,918,1
60617,7019867,health_services,1094,1
60618,7019868,health_services,1453,1
60619,7019869,health_services,1252,1
60620,7019870,health_services,1411,1
60621,7019871,health_services,1192,1
60622,7019872,health_services,523,1
60623,7019873,health_services,776,1
60624,7019874,health_services,1454,1
60625,7019875,health_services,966,1
60626,7019876,health_services,435,1
60627,7019877,health_services,301,1
60628,7019878,health_services,660,1
60629,7019879,health_services,446,1
60630,7019905,health_services,1923,1
60631,7019880,health_services,732,1
60632,7019882,health_services,1581,1
60633,7019883,health_services,7675,1
60634,7019884,health_services,24544,1
60635,7019885,health_services,17222,1
60636,7019886,health_services,17083,1
60637,7019902,health_services,2686,1
60638,7019919,health_services,1253,1
60639,7019887,health_services,16174,1
60640,7019888,health_services,16826,1
60641,7019889,health_services,5712,1
60642,7019890,health_services,5081,1
60643,7019891,health_services,5802,1
60644,7019903,health_services,1962,1
60645,7019904,health_services,2546,1
60646,7019892,health_services,5512,1
60647,7019893,health_services,5995,1
60648,7019894,health_services,4570,1
60649,7019895,health_services,4255,1
60650,7019896,health_services,4009,1
60651,7019897,health_services,1733,1
60652,7019898,health_services,1711,1
60653,7019899,health_services,2665,1
60654,7019900,health_services,2137,1
60655,7019906,health_services,2430,1
60656,7019907,health_services,1712,1
60657,7019908,health_services,1896,1
60658,7019909,health_services,2516,1
60659,7019910,health_services,2196,1
60660,7019911,health_services,2215,1
60661,7019912,health_services,2533,1
60662,7019913,health_services,13236,1
60663,7019914,health_services,5976,1
60664,7019915,health_services,6355,1
60665,7019916,health_services,5715,1
60666,7019917,health_services,2868,1
60667,7019918,health_services,2104,1
60668,7019922,health_services,1623,1
60669,7019923,health_services,650,1
60670,7019924,health_services,750,1
60671,7019925,health_services,1525,1
60672,7019926,health_services,1512,1
60673,7019927,health_services,1158,1
60674,7019928,health_services,1675,1
60675,7019929,health_services,1303,1
60676,7019930,health_services,1096,1
60677,7019931,health_services,1046,1
60678,7019932,health_services,962,1
60679,7019933,health_services,740,1
60680,7019934,health_services,968,1
60681,7019935,health_services,979,1
60682,7019936,health_services,12652,1
60683,7020117,health_services,2795,1
60684,7019937,health_services,1752,1
60685,7019938,health_services,1130,1
60686,7019939,health_services,1322,1
60687,7019940,health_services,1399,1
60688,7019941,health_services,1313,1
60689,7019942,health_services,1152,1
60690,7019943,health_services,729,1
60691,7019944,health_services,702,1
60692,7019945,health_services,1107,1
60693,7019946,health_services,578,1
60694,7019947,health_services,551,1
60695,7019948,health_services,598,1
60696,7019949,health_services,707,1
60697,7019950,health_services,48,1
60698,7019951,health_services,1330,1
60699,7019952,health_services,7295,1
60700,7019970,health_services,2651,1
60701,7019953,health_services,896,1
60702,7019954,health_services,1181,1
60703,7019955,health_services,852,1
60704,7019956,health_services,771,1
60705,7019957,health_services,614,1
60706,7019958,health_services,290,1
60707,7019959,health_services,1126,1
60708,7019960,health_services,648,1
60709,7019961,health_services,836,1
60710,7019962,health_services,245,1
60711,7019963,health_services,618,1
60712,7019964,health_services,696,1
60713,7019965,health_services,654,1
60714,7019966,health_services,631,1
60715,7019967,health_services,1908,1
60716,7019968,health_services,2912,1
60717,7019969,health_services,2711,1
60718,7019971,health_services,2580,1
60719,7019972,health_services,2520,1
60720,7019973,health_services,2485,1
60721,7019974,health_services,3404,1
60722,7019975,health_services,3398,1
60723,7019976,health_services,3086,1
60724,7019977,health_services,3001,1
60725,7019978,health_services,2969,1
60726,7019979,health_services,2950,1
60727,7019980,health_services,2850,1
60728,7019981,health_services,2919,1
60729,7019982,health_services,2521,1
60730,7019983,health_services,3063,1
60731,7019998,health_services,1486,1
60732,7019984,health_services,2812,1
60733,7019985,health_services,1630,1
60734,7019986,health_services,1370,1
60735,7019987,health_services,1417,1
60736,7019988,health_services,1038,1
60737,7019989,health_services,1180,1
60738,7019990,health_services,2324,1
60739,7019991,health_services,1728,1
60740,7019992,health_services,1922,1
60741,7019993,health_services,1608,1
60742,7019994,health_services,1878,1
60743,7019995,health_services,2401,1
60744,7019996,health_services,1450,1
60745,7019997,health_services,781,1
60746,7020016,health_services,3665,1
60747,7019999,health_services,1907,1
60748,7020000,health_services,1935,1
60749,7020001,health_services,5788,1
60750,7020002,health_services,5619,1
60751,7020003,health_services,5265,1
60752,7020004,health_services,6681,1
60753,7020005,health_services,4703,1
60754,7020006,health_services,4703,1
60755,7020007,health_services,4477,1
60756,7020008,health_services,4174,1
60757,7020009,health_services,4226,1
60758,7020010,health_services,3693,1
60759,7020136,health_services,629,1
60760,7020011,health_services,4574,1
60761,7020012,health_services,3630,1
60762,7020017,health_services,3107,1
60763,7020018,health_services,3215,1
60764,7020019,health_services,2936,1
60765,7020020,health_services,2739,1
60766,7020021,health_services,3242,1
60767,7020022,health_services,3314,1
60768,7020023,health_services,3359,1
60769,7020024,health_services,3025,1
60770,7020025,health_services,2758,1
60771,7020026,health_services,2119,1
60772,7020013,health_services,11883,1
60773,7020014,health_services,4392,1
60774,7020015,health_services,3597,1
60775,7020027,health_services,6826,1
60776,7020028,health_services,6491,1
60777,7020029,health_services,6136,1
60778,7020030,health_services,6246,1
60779,7020031,health_services,6267,1
60780,7020032,health_services,5992,1
60781,7020033,health_services,5879,1
60782,7020034,health_services,5483,1
60783,7020035,health_services,6173,1
60784,7020036,health_services,4314,1
60785,7020037,health_services,6615,1
60786,7020038,health_services,4974,1
60787,7020039,health_services,4954,1
60788,7020040,health_services,4690,1
60789,7020041,health_services,4634,1
60790,7020042,health_services,4368,1
60791,7020043,health_services,4352,1
60792,7020044,health_services,4886,1
60793,7020045,health_services,4761,1
60794,7020049,health_services,6439,1
60795,7020050,health_services,5709,1
60796,7020051,health_services,7620,1
60797,7022326,water,60436,0
60798,7020046,health_services,8550,1
60799,7020047,health_services,5783,1
60800,7020048,health_services,5378,1
60801,7020055,health_services,9102,1
60802,7020052,health_services,6986,1
60803,7020053,health_services,7516,1
60804,7020054,health_services,8593,1
60805,7020069,health_services,4774,1
60806,7020070,health_services,5318,1
60807,7020056,health_services,8127,1
60808,7020057,health_services,8422,1
60809,7020058,health_services,10385,1
60810,7020059,health_services,7837,1
60811,7020060,health_services,8859,1
60812,7020061,health_services,9076,1
60813,7020062,health_services,9936,1
60814,7020063,health_services,4430,1
60815,7020064,health_services,4551,1
60816,7020065,health_services,4591,1
60817,7020066,health_services,4477,1
60818,7020067,health_services,4069,1
60819,7020068,health_services,4289,1
60820,7020071,health_services,8897,1
60821,7020072,health_services,5654,1
60822,7020073,health_services,9086,1
60823,7020074,health_services,8293,1
60824,7020075,health_services,5462,1
60825,7020076,health_services,8493,1
60826,7020077,health_services,5362,1
60827,7020078,health_services,8488,1
60828,7020079,health_services,9044,1
60829,7020080,health_services,8802,1
60830,7020081,health_services,9296,1
60831,7020082,health_services,8747,1
60832,7020083,health_services,9213,1
60833,7020084,health_services,9844,1
60834,7020085,health_services,9963,1
60835,7020099,health_services,3648,1
60836,7020086,health_services,9992,1
60837,7020087,health_services,10064,1
60838,7020088,health_services,10592,1
60839,7020089,health_services,10527,1
60840,7020090,health_services,10638,1
60841,7020091,health_services,10679,1
60842,7020092,health_services,13801,1
60843,7020093,health_services,3346,1
60844,7020094,health_services,3157,1
60845,7020095,health_services,2897,1
60846,7020096,health_services,3294,1
60847,7020097,health_services,3807,1
60848,7020098,health_services,3318,1
60849,7020101,health_services,3661,1
60850,7020102,health_services,4166,1
60851,7020103,health_services,5250,1
60852,7020104,health_services,4384,1
60853,7020105,health_services,4517,1
60854,7020106,health_services,6182,1
60855,7020107,health_services,6095,1
60856,7020108,health_services,10163,1
60857,7020109,health_services,1780,1
60858,7020110,health_services,2039,1
60859,7020111,health_services,2075,1
60860,7020112,health_services,2221,1
60861,7020113,health_services,2352,1
60862,7020114,health_services,2383,1
60863,7020115,health_services,2613,1
60864,7020116,health_services,2672,1
60865,7020118,health_services,3622,1
60866,7020119,health_services,12912,1
60867,7020120,health_services,1304,1
60868,7020121,health_services,1198,1
60869,7020122,health_services,1138,1
60870,7020123,health_services,1440,1
60871,7020124,health_services,1299,1
60872,7020125,health_services,1836,1
60873,7020126,health_services,1596,1
60874,7020127,health_services,1581,1
60875,7020128,health_services,1684,1
60876,7020129,health_services,1730,1
60877,7020130,health_services,2195,1
60878,7020131,health_services,2728,1
60879,7020132,health_services,4147,1
60880,7020133,health_services,542,1
60881,7020134,health_services,581,1
60882,7020135,health_services,329,1
60883,7020139,health_services,890,1
60884,7020140,health_services,1270,1
60885,7020141,health_services,1067,1
60886,7020142,health_services,1442,1
60887,7020143,health_services,1452,1
60888,7020144,health_services,1673,1
60889,7020145,health_services,1477,1
60890,7020146,health_services,1709,1
60891,7020147,health_services,7634,1
60892,7020148,health_services,7396,1
60893,7020149,health_services,7056,1
60894,7020150,health_services,6875,1
60895,7020174,health_services,6054,1
60896,7020175,health_services,5823,1
60897,7020151,health_services,6257,1
60898,7020153,health_services,6758,1
60899,7020154,health_services,6739,1
60900,7020155,health_services,6966,1
60901,7020156,health_services,6527,1
60902,7020157,health_services,6906,1
60903,7020158,health_services,7222,1
60904,7020159,health_services,5868,1
60905,7020176,health_services,5985,1
60906,7020160,health_services,5491,1
60907,7020161,health_services,7686,1
60908,7020162,health_services,6704,1
60909,7020163,health_services,6437,1
60910,7020164,health_services,6504,1
60911,7020165,health_services,6352,1
60912,7020166,health_services,4799,1
60913,7020167,health_services,5085,1
60914,7020168,health_services,5207,1
60915,7020169,health_services,5948,1
60916,7020170,health_services,5646,1
60917,7020177,health_services,4982,1
60918,7020178,health_services,6368,1
60919,7020179,health_services,5072,1
60920,7020180,health_services,6534,1
60921,7020181,health_services,6131,1
60922,7020182,health_services,6336,1
60923,7020183,health_services,5274,1
60924,7020184,health_services,6476,1
60925,7020185,health_services,6330,1
60926,7020210,health_services,4383,1
60927,7020186,health_services,6653,1
60928,7020187,health_services,6071,1
60929,7020188,health_services,6539,1
60930,7020189,health_services,5358,1
60931,7020190,health_services,5645,1
60932,7020191,health_services,4210,1
60933,7020192,health_services,4661,1
60934,7020211,health_services,5274,1
60935,7020212,health_services,4627,1
60936,7021230,water,311,2
60937,7020193,health_services,4931,1
60938,7020194,health_services,5472,1
60939,7020195,health_services,5224,1
60940,7020196,health_services,4989,1
60941,7020197,health_services,3572,1
60942,7020198,health_services,3583,1
60943,7020199,health_services,3786,1
60944,7020200,health_services,4143,1
60945,7020201,health_services,4752,1
60946,7020202,health_services,4410,1
60947,7020203,health_services,3936,1
60948,7020204,health_services,4261,1
60949,7020205,health_services,4186,1
60950,7020206,health_services,5132,1
60951,7020207,health_services,5029,1
60952,7020208,health_services,4381,1
60953,7020209,health_services,4322,1
60954,7020213,health_services,5284,1
60955,7020214,health_services,4464,1
60956,7020215,health_services,4561,1
60957,7020216,health_services,5078,1
60958,7020217,health_services,4672,1
60959,7020218,health_services,4927,1
60960,7020219,health_services,4936,1
60961,7020220,health_services,4976,1
60962,7020221,health_services,4986,1
60963,7020222,health_services,5006,1
60964,7020223,health_services,5710,1
60965,7020224,health_services,5279,1
60966,7020225,health_services,5383,1
60967,7020226,health_services,5074,1
60968,7020227,health_services,4990,1
60969,7020228,health_services,5063,1
60970,7020229,health_services,5143,1
60971,7020230,health_services,5141,1
60972,7020231,health_services,5223,1
60973,7020232,health_services,5305,1
60974,7020233,health_services,5468,1
60975,7020234,health_services,5506,1
60976,7020243,health_services,4746,1
60977,7020244,health_services,2700,1
60978,7020235,health_services,6937,1
60979,7020236,health_services,20697,1
60980,7020237,health_services,4214,1
60981,7020238,health_services,4078,1
60982,7020239,health_services,3476,1
60983,7020240,health_services,2989,1
60984,7020241,health_services,5284,1
60985,7020242,health_services,3142,1
60986,7020245,health_services,4580,1
60987,7020246,health_services,2697,1
60988,7020247,health_services,2595,1
60989,7020248,health_services,2724,1
60990,7020249,health_services,3222,1
60991,7020250,health_services,3609,1
60992,7020251,health_services,3243,1
60993,7020252,health_services,3155,1
60994,7020253,health_services,3164,1
60995,7020254,health_services,3514,1
60996,7020255,health_services,3416,1
60997,7020256,health_services,3410,1
60998,7020257,health_services,3596,1
60999,7020258,health_services,3839,1
61000,7020259,health_services,3550,1
61001,7020260,health_services,3969,1
61002,7020261,health_services,3659,1
61003,7020262,health_services,3838,1
61004,7020263,health_services,2328,1
61005,7020264,health_services,2111,1
61006,7020265,health_services,2036,1
61007,7020266,health_services,4336,1
61008,7020267,health_services,4483,1
61009,7020268,health_services,4784,1
61010,7020269,health_services,6326,1
61011,7020270,health_services,5442,1
61012,7020271,health_services,5669,1
61013,7020272,health_services,2084,1
61014,7020273,health_services,2084,1
61015,7020274,health_services,2323,1
61016,7020275,health_services,2840,1
61017,7020276,health_services,6346,1
61018,7020279,health_services,4632,1
61019,7020280,health_services,4635,1
61020,7020281,health_services,3473,1
61021,7020282,health_services,3806,1
61022,7020319,health_services,1274,1
61023,7020277,health_services,6802,1
61024,7020278,health_services,4689,1
61025,7020382,health_services,1721,1
61026,7020283,health_services,2947,1
61027,7020284,health_services,3054,1
61028,7020285,health_services,2822,1
61029,7020286,health_services,1264,1
61030,7020287,health_services,1797,1
61031,7020288,health_services,1239,1
61032,7020289,health_services,1532,1
61033,7020291,health_services,2382,1
61034,7020292,health_services,2429,1
61035,7020293,health_services,1738,1
61036,7020294,health_services,1991,1
61037,7020295,health_services,1896,1
61038,7020296,health_services,2014,1
61039,7020297,health_services,2164,1
61040,7020298,health_services,2047,1
61041,7020316,health_services,1370,1
61042,7020299,health_services,2312,1
61043,7020300,health_services,2345,1
61044,7020301,health_services,2199,1
61045,7020302,health_services,2138,1
61046,7020303,health_services,2139,1
61047,7020304,health_services,2260,1
61048,7020305,health_services,1909,1
61049,7020306,health_services,2151,1
61050,7020307,health_services,2162,1
61051,7020308,health_services,1944,1
61052,7020309,health_services,1630,1
61053,7020310,health_services,1935,1
61054,7020311,health_services,1726,1
61055,7020312,health_services,2008,1
61056,7020313,health_services,1877,1
61057,7020314,health_services,1868,1
61058,7020315,health_services,1312,1
61059,7020320,health_services,1295,1
61060,7020321,health_services,992,1
61061,7020322,health_services,1262,1
61062,7020323,health_services,1051,1
61063,7020324,health_services,1134,1
61064,7020325,health_services,1443,1
61065,7020326,health_services,1373,1
61066,7020327,health_services,1330,1
61067,7020328,health_services,1727,1
61068,7020329,health_services,1704,1
61069,7020330,health_services,1871,1
61070,7020331,health_services,1714,1
61071,7020332,health_services,1897,1
61072,7020333,health_services,1960,1
61073,7020334,health_services,2092,1
61074,7020335,health_services,2144,1
61075,7020383,health_services,1830,1
61076,7020336,health_services,4047,1
61077,7020337,health_services,4452,1
61078,7020338,health_services,4186,1
61079,7020339,health_services,3802,1
61080,7020340,health_services,3483,1
61081,7020341,health_services,3871,1
61082,7020342,health_services,3782,1
61083,7020343,health_services,4295,1
61084,7020344,health_services,3755,1
61085,7020345,health_services,3349,1
61086,7020346,health_services,4213,1
61087,7020347,health_services,683,1
61088,7020348,health_services,1458,1
61089,7020349,health_services,1678,1
61090,7020350,health_services,599,1
61091,7020351,health_services,843,1
61092,7020352,health_services,416,1
61093,7020353,health_services,688,1
61094,7020354,health_services,1003,1
61095,7020355,health_services,83,1
61096,7020356,health_services,339,1
61097,7020357,health_services,830,1
61098,7020358,health_services,517,1
61099,7020359,health_services,1094,1
61100,7020384,health_services,1810,1
61101,7020360,health_services,905,1
61102,7020361,health_services,955,1
61103,7020362,health_services,924,1
61104,7020363,health_services,979,1
61105,7020364,health_services,1197,1
61106,7020365,health_services,1323,1
61107,7020366,health_services,1094,1
61108,7020367,health_services,2107,1
61109,7020368,health_services,1058,1
61110,7020369,health_services,906,1
61111,7020370,health_services,991,1
61112,7020371,health_services,1234,1
61113,7020372,health_services,1185,1
61114,7020373,health_services,1169,1
61115,7020374,health_services,1089,1
61116,7020375,health_services,1284,1
61117,7020376,health_services,1540,1
61118,7020377,health_services,1714,1
61119,7020378,health_services,1616,1
61120,7020379,health_services,1743,1
61121,7020380,health_services,2008,1
61122,7020381,health_services,1739,1
61123,7020386,health_services,1335,1
61124,7020387,health_services,1401,1
61125,7020388,health_services,1964,1
61126,7020389,health_services,1100,1
61127,7020390,health_services,1056,1
61128,7020391,health_services,1239,1
61129,7020392,health_services,1243,1
61130,7020393,health_services,1211,1
61131,7020394,health_services,799,1
61132,7020395,health_services,914,1
61133,7020396,health_services,708,1
61134,7020397,health_services,700,1
61135,7020398,health_services,629,1
61136,7020399,health_services,985,1
61137,7020400,health_services,713,1
61138,7020401,health_services,876,1
61139,7020402,health_services,713,1
61140,7020403,health_services,845,1
61141,7020404,health_services,601,1
61142,7020405,health_services,544,1
61143,7020406,health_services,550,1
61144,7020407,health_services,305,1
61145,7020408,health_services,625,1
61146,7020409,health_services,358,1
61147,7020410,health_services,492,1
61148,7020411,health_services,1453,1
61149,7020412,health_services,4695,1
61150,7020413,health_services,4714,1
61151,7020423,health_services,3248,1
61152,7020424,health_services,3126,1
61153,7020414,health_services,4538,1
61154,7020415,health_services,4431,1
61155,7020416,health_services,4599,1
61156,7020417,health_services,4522,1
61157,7020418,health_services,4588,1
61158,7020419,health_services,3664,1
61159,7020420,health_services,3354,1
61160,7020421,health_services,3959,1
61161,7020422,health_services,3262,1
61162,7020425,health_services,2978,1
61163,7020426,health_services,2689,1
61164,7020427,health_services,2382,1
61165,7020428,health_services,1953,1
61166,7020429,health_services,1744,1
61167,7020430,health_services,1520,1
61168,7020431,health_services,1161,1
61169,7020432,health_services,1583,1
61170,7020433,health_services,2660,1
61171,7020434,health_services,1391,1
61172,7020435,health_services,1206,1
61173,7020436,health_services,1154,1
61174,7020437,health_services,1044,1
61175,7020438,health_services,1066,1
61176,7020439,health_services,661,1
61177,7020440,health_services,414,1
61178,7020441,health_services,801,1
61179,7020442,health_services,1336,1
61180,7020443,health_services,802,1
61181,7020444,health_services,757,1
61182,7020445,health_services,792,1
61183,7020446,health_services,559,1
61184,7020447,health_services,636,1
61185,7020448,health_services,837,1
61186,7020449,health_services,787,1
61187,7020450,health_services,2701,1
61188,7020451,health_services,2720,1
61189,7020452,health_services,2915,1
61190,7020453,health_services,2725,1
61191,7020454,health_services,2748,1
61192,7021231,water,480,2
61193,7020456,health_services,2978,1
61194,7020457,health_services,2376,1
61195,7020458,health_services,2886,1
61196,7020459,health_services,2413,1
61197,7020460,health_services,2329,1
61198,7020461,health_services,2433,1
61199,7020462,health_services,2452,1
61200,7020463,health_services,2216,1
61201,7020464,health_services,2700,1
61202,7020466,health_services,1939,1
61203,7020467,health_services,2340,1
61204,7020468,health_services,2052,1
61205,7020469,health_services,2048,1
61206,7020470,health_services,2327,1
61207,7020471,health_services,2194,1
61208,7020472,health_services,1816,1
61209,7020473,health_services,1486,1
61210,7021581,health_services,593,2
61211,7020474,health_services,2179,1
61212,7020475,health_services,1597,1
61213,7020476,health_services,1418,1
61214,7020477,health_services,1183,1
61215,7020478,health_services,1605,1
61216,7020479,health_services,1732,1
61217,7020480,health_services,1734,1
61218,7020481,health_services,5961,1
61219,7020482,health_services,5342,1
61220,7020483,health_services,5720,1
61221,7020484,health_services,5488,1
61222,7020485,health_services,5286,1
61223,7020486,health_services,4108,1
61224,7020487,health_services,3537,1
61225,7020488,health_services,2981,1
61226,7020489,health_services,2760,1
61227,7020490,health_services,2785,1
61228,7020491,health_services,2678,1
61229,7020492,health_services,2660,1
61230,7020493,health_services,2681,1
61231,7020494,health_services,2600,1
61232,7020495,health_services,2316,1
61233,7020496,health_services,2740,1
61234,7020539,health_services,7902,1
61235,7020497,health_services,2203,1
61236,7020498,health_services,2239,1
61237,7020499,health_services,1991,1
61238,7020500,health_services,1918,1
61239,7020501,health_services,2554,1
61240,7020502,health_services,2435,1
61241,7020503,health_services,2210,1
61242,7020504,health_services,2615,1
61243,7020505,health_services,2045,1
61244,7020506,health_services,2350,1
61245,7020507,health_services,1928,1
61246,7020508,health_services,2361,1
61247,7020509,health_services,2120,1
61248,7020510,health_services,1849,1
61249,7020511,health_services,1478,1
61250,7020512,health_services,3128,1
61251,7020513,health_services,2451,1
61252,7020514,health_services,2351,1
61253,7020515,health_services,2360,1
61254,7020516,health_services,2514,1
61255,7020517,health_services,2675,1
61256,7020518,health_services,2643,1
61257,7020519,health_services,2409,1
61258,7020520,health_services,2584,1
61259,7020521,health_services,3078,1
61260,7020522,health_services,3018,1
61261,7020523,health_services,2962,1
61262,7021407,health_services,838,1
61263,7020524,health_services,3403,1
61264,7020525,health_services,3531,1
61265,7020526,health_services,4031,1
61266,7020527,health_services,10048,1
61267,7020528,health_services,9341,1
61268,7020529,health_services,9681,1
61269,7020530,health_services,9202,1
61270,7020531,health_services,9060,1
61271,7020532,health_services,9122,1
61272,7020533,health_services,9175,1
61273,7020534,health_services,8726,1
61274,7020535,health_services,8728,1
61275,7020536,health_services,8730,1
61276,7020537,health_services,8637,1
61277,7020538,health_services,8239,1
61278,7020540,health_services,7792,1
61279,7020541,health_services,7760,1
61280,7020542,health_services,7341,1
61281,7020543,health_services,7066,1
61282,7020544,health_services,7326,1
61283,7020545,health_services,9000,1
61284,7020546,health_services,8740,1
61285,7020547,health_services,8693,1
61286,7020548,health_services,8622,1
61287,7020549,health_services,8376,1
61288,7020550,health_services,8325,1
61289,7020551,health_services,8225,1
61290,7020552,health_services,7867,1
61291,7020553,health_services,7614,1
61292,7020554,health_services,7679,1
61293,7020555,health_services,7393,1
61294,7020556,health_services,7162,1
61295,7020557,health_services,6906,1
61296,7020570,health_services,4157,1
61297,7020571,health_services,4023,1
61298,7020572,health_services,3928,1
61299,7020558,health_services,5165,1
61300,7020559,health_services,5715,1
61301,7020560,health_services,5369,1
61302,7020561,health_services,5117,1
61303,7020562,health_services,5017,1
61304,7020563,health_services,4978,1
61305,7020564,health_services,4734,1
61306,7020565,health_services,5066,1
61307,7020566,health_services,4584,1
61308,7020567,health_services,4755,1
61309,7020568,health_services,4450,1
61310,7020569,health_services,4248,1
61311,7020592,health_services,3709,1
61312,7020573,health_services,3874,1
61313,7020574,health_services,3889,1
61314,7020575,health_services,3993,1
61315,7020576,health_services,3837,1
61316,7020577,health_services,3527,1
61317,7020578,health_services,3617,1
61318,7020579,health_services,3461,1
61319,7020580,health_services,3280,1
61320,7020581,health_services,3220,1
61321,7020582,health_services,3308,1
61322,7020583,health_services,3181,1
61323,7020584,health_services,3125,1
61324,7020585,health_services,2919,1
61325,7020586,health_services,2643,1
61326,7020587,health_services,2850,1
61327,7020588,health_services,4165,1
61328,7020589,health_services,3834,1
61329,7020590,health_services,3286,1
61330,7020591,health_services,3723,1
61331,7020593,health_services,3380,1
61332,7020594,health_services,3751,1
61333,7020595,health_services,3543,1
61334,7020596,health_services,3648,1
61335,7020597,health_services,4013,1
61336,7020598,health_services,3513,1
61337,7020599,health_services,3538,1
61338,7020600,health_services,3530,1
61339,7020601,health_services,3512,1
61340,7020602,health_services,3517,1
61341,7020603,health_services,3337,1
61342,7020604,health_services,3358,1
61343,7020605,health_services,3216,1
61344,7020606,health_services,3092,1
61345,7020607,health_services,3030,1
61346,7020608,health_services,2826,1
61347,7020609,health_services,2894,1
61348,7021408,health_services,635,1
61349,7020610,health_services,2657,1
61350,7020611,health_services,2922,1
61351,7020612,health_services,3418,1
61352,7020613,health_services,3398,1
61353,7020614,health_services,3564,1
61354,7020615,health_services,3242,1
61355,7020616,health_services,3527,1
61356,7020617,health_services,3204,1
61357,7020618,health_services,3605,1
61358,7020619,health_services,3455,1
61359,7020620,health_services,3577,1
61360,7020621,health_services,4039,1
61361,7020622,health_services,3630,1
61362,7020623,health_services,3754,1
61363,7021448,water,815,2
61364,7020624,health_services,10206,1
61365,7020625,health_services,8710,1
61366,7020626,health_services,8887,1
61367,7020627,health_services,8644,1
61368,7020628,health_services,8268,1
61369,7020629,health_services,7892,1
61370,7020630,health_services,8053,1
61371,7020631,health_services,7829,1
61372,7020632,health_services,8338,1
61373,7020633,health_services,7622,1
61374,7020634,health_services,7674,1
61375,7020635,health_services,7299,1
61376,7020637,health_services,9523,1
61377,7020638,health_services,5628,1
61378,7020639,health_services,5528,1
61379,7020640,health_services,5522,1
61380,7020641,health_services,5133,1
61381,7020642,health_services,5166,1
61382,7020643,health_services,5114,1
61383,7020644,health_services,4896,1
61384,7020645,health_services,4809,1
61385,7020646,health_services,4714,1
61386,7020647,health_services,4529,1
61387,7020648,health_services,5963,1
61388,7020649,health_services,6219,1
61389,7020650,health_services,5810,1
61390,7020651,health_services,5500,1
61391,7020652,health_services,4106,1
61392,7020653,health_services,4274,1
61393,7020654,health_services,3969,1
61394,7020655,health_services,4505,1
61395,7020656,health_services,4519,1
61396,7020657,health_services,4346,1
61397,7020658,health_services,4435,1
61398,7020659,health_services,7968,1
61399,7020660,health_services,7905,1
61400,7020673,health_services,9120,1
61401,7020661,health_services,7761,1
61402,7020662,health_services,7572,1
61403,7020663,health_services,8815,1
61404,7020664,health_services,8721,1
61405,7020665,health_services,9224,1
61406,7020666,health_services,9068,1
61407,7020667,health_services,8393,1
61408,7020668,health_services,8098,1
61409,7020669,health_services,8152,1
61410,7020670,health_services,8994,1
61411,7020671,health_services,8348,1
61412,7020672,health_services,8221,1
61413,7020688,health_services,9708,1
61414,7020674,health_services,8617,1
61415,7020675,health_services,8632,1
61416,7020676,health_services,9424,1
61417,7020677,health_services,8844,1
61418,7020678,health_services,9592,1
61419,7020679,health_services,10068,1
61420,7020680,health_services,9047,1
61421,7020681,health_services,9679,1
61422,7020682,health_services,9545,1
61423,7020683,health_services,9285,1
61424,7020684,health_services,9517,1
61425,7020685,health_services,10218,1
61426,7020686,health_services,9802,1
61427,7020687,health_services,9851,1
61428,7020689,health_services,10020,1
61429,7020690,health_services,9991,1
